조사년도,개방ID,학교명,학교급명,시도명,학제유형명,유초중등학생_학생수,초등과정졸업생수,중등과정졸업생수,고등과정졸업생수,유초중등학생_졸업생수,취업자수,일반고진학학생수,특수목적고등학교진학학생수,자율고등학교진학학생수,특성화고진학학생수,특수학급학생수,진학학생수,국내대학진학학생수,국내전문대학진학학생수,국내각종학교진학학생수,국내교육대학진학학생수
2022,6084262907,선미유치원,해당없음,서울,유치원,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2022,6086110949,언남중학교,해당없음,서울,중학교,384,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6096345186,서울화일초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2022,6101200520,경동유치원,해당없음,서울,유치원,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
2022,6106038689,배영유치원,해당없음,서울,유치원,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
2022,6106256484,송곡여자고등학교,해당없음,서울,일반고등학교,667,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
2022,6107380330,서울세륜초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2022,6112207770,서울한서초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2022,6113909363,청담고등학교,해당없음,서울,일반고등학교,523,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2022,6114002704,상원중학교,해당없음,서울,중학교,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6116304039,재현중학교,해당없음,서울,중학교,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6116398453,서울외국어고등학교,해당없음,서울,특수목적고등학교,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6116446197,성실유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2022,6119025945,파란나라유치원,해당없음,서울,유치원,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
2022,6121171176,서울우신초등학교,해당없음,서울,초등학교,231,0,0,0,51,0,0,0,0,0,4,51,0,0,0,0
2022,6123872160,영암유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2022,6132931053,서울보라매초등학교,해당없음,서울,초등학교,1438,0,0,0,224,0,0,0,0,0,8,224,0,0,0,0
2022,6138976752,양천중학교,해당없음,서울,중학교,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6140876829,서울성수초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2022,6153935432,누리에유치원,해당없음,서울,유치원,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2022,6164177715,서울면북초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2022,6168499827,서울월계초등학교,해당없음,서울,초등학교,286,0,0,0,55,0,0,0,0,0,0,55,0,0,0,0
2022,6177077531,성신유치원,해당없음,서울,유치원,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
2022,6177524924,서울신구초등학교,해당없음,서울,초등학교,486,0,0,0,97,0,0,0,0,0,8,97,0,0,0,0
2022,6183646798,서울반포초등학교,해당없음,서울,초등학교,215,0,0,0,135,0,0,0,0,0,0,135,0,0,0,0
2022,6189565360,서울백산초등학교,해당없음,서울,초등학교,274,0,0,0,45,0,0,0,0,0,6,45,0,0,0,0
2022,6193629980,동일유치원,해당없음,서울,유치원,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
2022,6197012245,대림중학교,해당없음,서울,중학교,457,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6200944900,상신중학교,해당없음,서울,중학교,317,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2022,6202747344,서울길원초등학교,해당없음,서울,초등학교,1230,0,0,0,191,0,0,0,0,0,11,191,0,0,0,0
2022,6205798625,풍성중학교,해당없음,서울,중학교,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6206299126,서울정인학교,해당없음,서울,특수학교,172,10,8,12,51,0,0,0,0,0,0,0,0,0,0,0
2022,6206469178,강서유치원,해당없음,서울,유치원,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2022,6207351624,정화여자중학교,해당없음,서울,중학교,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6208411633,성베드로학교,해당없음,서울,특수학교,177,12,12,12,48,0,0,0,0,0,0,0,0,0,0,0
2022,6209292471,서울고일초등학교,해당없음,서울,초등학교,1713,0,0,0,247,0,0,0,0,0,5,247,0,0,0,0
2022,6223884761,영등포중학교,해당없음,서울,중학교,203,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6250595271,선덕중학교,해당없음,서울,중학교,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6253377795,서울오류초등학교,해당없음,서울,초등학교,687,0,0,0,98,0,0,0,0,0,8,98,0,0,0,0
2022,6267945408,서울안천초등학교,해당없음,서울,초등학교,248,0,0,0,49,0,0,0,0,0,7,49,0,0,0,0
2022,6271798133,영그린유치원,해당없음,서울,유치원,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
2022,6273293197,예원학교,해당없음,서울,각종학교,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6279809892,서울예술고등학교,해당없음,서울,특수목적고등학교,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6285069704,서울풍성초등학교,해당없음,서울,초등학교,307,0,0,0,37,0,0,0,0,0,4,37,0,0,0,0
2022,6286968708,신림중학교,해당없음,서울,중학교,317,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,6288285136,서울신상계초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
2022,6290053248,서울남현유치원,해당없음,서울,유치원,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
2022,6290236711,성수공업고등학교,해당없음,서울,특성화고등학교,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6309855997,서울송파초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2022,6313863217,서울이수초등학교,해당없음,서울,초등학교,569,0,0,0,109,0,0,0,0,0,6,109,0,0,0,0
2022,6316747128,서울양명초등학교,해당없음,서울,초등학교,629,0,0,0,93,0,0,0,0,0,6,93,0,0,0,0
2022,6320798337,신서고등학교,해당없음,서울,일반고등학교,550,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
2022,6326750695,서울교동초등학교,해당없음,서울,초등학교,178,0,0,0,27,0,0,0,0,0,2,27,0,0,0,0
2022,6327209889,경기여자고등학교,해당없음,서울,일반고등학교,1065,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
2022,6329604566,서울혜화초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2022,6331374824,서울삼선초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2022,6336932361,서울전곡초등학교,해당없음,서울,초등학교,325,0,0,0,67,0,0,0,0,0,7,67,0,0,0,0
2022,6338688135,대진여자고등학교,해당없음,서울,일반고등학교,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6339041650,아이파크예원유치원,해당없음,서울,유치원,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
2022,6340991079,삼성유치원,해당없음,서울,유치원,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
2022,6341172933,서울서초초등학교,해당없음,서울,초등학교,1057,0,0,0,175,0,0,0,0,0,5,175,0,0,0,0
2022,6343613207,서울학동초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
2022,6348284006,보인고등학교,해당없음,서울,자율고등학교,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6348515748,명덕고등학교,해당없음,서울,일반고등학교,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6353909134,서울베네딕도유치원,해당없음,서울,유치원,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
2022,6355906844,서울경인초등학교,해당없음,서울,초등학교,1138,0,0,0,263,0,0,0,0,0,0,263,0,0,0,0
2022,6356186330,서울신자초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2022,6358759641,광남고등학교,해당없음,서울,일반고등학교,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6364062905,종암중학교,해당없음,서울,중학교,510,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2022,6367434442,서울경수초등학교,해당없음,서울,초등학교,235,0,0,0,26,0,0,0,0,0,6,26,0,0,0,0
2022,6373435616,성심여자중학교,해당없음,서울,중학교,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6374163031,중동중학교,해당없음,서울,중학교,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6374987006,우촌초등학교,해당없음,서울,초등학교,544,0,0,0,67,0,0,0,0,0,0,67,0,0,0,0
2022,6377428352,숭인중학교,해당없음,서울,중학교,348,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2022,6380313336,연북중학교,해당없음,서울,중학교,308,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6386181473,서울온곡초등학교,해당없음,서울,초등학교,607,0,0,0,118,0,0,0,0,0,0,118,0,0,0,0
2022,6388343334,한국구화학교,해당없음,서울,특수학교,168,5,8,12,40,0,0,0,0,0,0,0,0,0,0,0
2022,6389461815,신연중학교,해당없음,서울,중학교,371,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6390260577,금옥여자고등학교,해당없음,서울,일반고등학교,699,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2022,6393595099,서울가인초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6394005477,새소리유치원,해당없음,서울,유치원,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
2022,6395828306,정님유치원,해당없음,서울,유치원,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
2022,6395857810,한성여자고등학교,해당없음,서울,일반고등학교,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6397889852,세종유치원,해당없음,서울,유치원,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
2022,6404626488,장훈고등학교,해당없음,서울,자율고등학교,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6409125626,덕산중학교,해당없음,서울,중학교,347,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,6410698473,대일관광고등학교,해당없음,서울,특성화고등학교,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6412326574,중화고등학교,해당없음,서울,일반고등학교,547,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2022,6428243339,서울오봉초등학교,해당없음,서울,초등학교,316,0,0,0,64,0,0,0,0,0,2,64,0,0,0,0
2022,6429206788,서울초당초등학교,해당없음,서울,초등학교,910,0,0,0,159,0,0,0,0,0,0,159,0,0,0,0
2022,6431324660,올림픽유치원,해당없음,서울,유치원,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2022,6434085726,수명고등학교,해당없음,서울,일반고등학교,510,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2022,6438217937,서울신용산초등학교,해당없음,서울,초등학교,1483,0,0,0,238,0,0,0,0,0,8,238,0,0,0,0
2022,6440361022,삼육대학교부속유치원,해당없음,서울,유치원,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
2022,6442738533,문일중학교,해당없음,서울,중학교,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6450547516,서울위례별유치원,해당없음,서울,유치원,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
2022,6451114535,화계중학교,해당없음,서울,중학교,357,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,6451604306,자양고등학교,해당없음,서울,일반고등학교,852,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
2022,6458415508,청남학원부속보나유치원,해당없음,서울,유치원,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2022,6474073171,서울돈암초등학교,해당없음,서울,초등학교,838,0,0,0,177,0,0,0,0,0,8,177,0,0,0,0
2022,6477699518,서울정심초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2022,6482368707,숭문고등학교,자율고등학교,서울,일반고등학교,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6486617326,서울성자초등학교,해당없음,서울,초등학교,562,0,0,0,86,0,0,0,0,0,0,86,0,0,0,0
2022,6493013858,송파중학교,해당없음,서울,중학교,909,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2022,6496970653,명지고등학교,해당없음,서울,일반고등학교,1256,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
2022,6501215517,서울화곡초등학교,해당없음,서울,초등학교,822,0,0,0,157,0,0,0,0,0,9,157,0,0,0,0
2022,6510101139,경복초등학교,해당없음,서울,초등학교,771,0,0,0,139,0,0,0,0,0,0,139,0,0,0,0
2022,6513387382,단국대학교사범대학부속중학교,해당없음,서울,중학교,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6517612934,서울경운학교,해당없음,서울,특수학교,133,5,10,8,36,0,0,0,0,0,0,0,0,0,0,0
2022,6522196292,서울가양초등학교,해당없음,서울,초등학교,212,0,0,0,27,0,0,0,0,0,8,27,0,0,0,0
2022,6523809373,광희중학교,해당없음,서울,중학교,805,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2022,6529869019,마곡하늬중학교,해당없음,서울,중학교,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6534198641,색동유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2022,6537502050,서울창신초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2022,6542676031,서울위례초등학교,해당없음,서울,초등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6543196916,서울영도초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
2022,6545150101,서울장위초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2022,6546261608,서울창일초등학교,해당없음,서울,초등학교,870,0,0,0,147,0,0,0,0,0,0,147,0,0,0,0
2022,6546696126,서울신화초등학교,해당없음,서울,초등학교,369,0,0,0,65,0,0,0,0,0,9,65,0,0,0,0
2022,6548301696,서울우솔초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2022,6549763500,서울은로초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
2022,6552885055,유석초등학교,해당없음,서울,초등학교,336,0,0,0,44,0,0,0,0,0,0,44,0,0,0,0
2022,6553195655,연세유치원,해당없음,서울,유치원,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
2022,6555083394,봄내유치원,해당없음,서울,유치원,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0
2022,6564320921,광성고등학교,해당없음,서울,일반고등학교,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6566719889,서울금융고등학교,해당없음,서울,특성화고등학교,269,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
2022,6568633377,한신초등학교,해당없음,서울,초등학교,564,0,0,0,61,0,0,0,0,0,0,61,0,0,0,0
2022,6571734011,서울신가초등학교,해당없음,서울,초등학교,686,0,0,0,102,0,0,0,0,0,11,102,0,0,0,0
2022,6572468936,서울동작초등학교,해당없음,서울,초등학교,527,0,0,0,64,0,0,0,0,0,2,64,0,0,0,0
2022,6576028227,서울창경초등학교,해당없음,서울,초등학교,888,0,0,0,146,0,0,0,0,0,0,146,0,0,0,0
2022,6576502442,서울광진학교,해당없음,서울,특수학교,137,6,11,16,46,4,0,0,0,0,0,0,0,0,0,0
2022,6577851057,서울상암초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2022,6582746088,한마음유치원,해당없음,서울,유치원,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
2022,6582783102,에덴유치원,해당없음,서울,유치원,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
2022,6588308990,서울포이초등학교,해당없음,서울,초등학교,479,0,0,0,83,0,0,0,0,0,4,83,0,0,0,0
2022,6592227697,서울신정유치원,해당없음,서울,유치원,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
2022,6596734344,새시대유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6597187101,경성중학교,해당없음,서울,중학교,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6599692821,서울하늘숲유치원,해당없음,서울,유치원,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
2022,6602976918,서울용답초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
2022,6606324851,서울자양초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
2022,6610681831,서라벌고등학교,해당없음,서울,일반고등학교,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6618194699,서울중동초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2022,6622782349,서울신천초등학교,해당없음,서울,초등학교,419,0,0,0,76,0,0,0,0,0,12,76,0,0,0,0
2022,6627000927,유한공업고등학교,해당없음,서울,특성화고등학교,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6636984646,국사봉중학교,해당없음,서울,중학교,351,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2022,6642172038,서울정화고등학교,해당없음,서울,특성화고등학교,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6643243312,예일유치원,해당없음,서울,유치원,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
2022,6647960245,강남중학교,해당없음,서울,중학교,290,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,6652893364,서울백운초등학교,해당없음,서울,초등학교,796,0,0,0,149,0,0,0,0,0,7,149,0,0,0,0
2022,6658858060,서울영남초등학교,해당없음,서울,초등학교,246,0,0,0,52,0,0,0,0,0,4,52,0,0,0,0
2022,6663027822,서울인왕초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2022,6673184275,상계고등학교,해당없음,서울,일반고등학교,741,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2022,6673609137,명지중학교,해당없음,서울,중학교,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6673856437,서울충무초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2022,6674134850,시흥중학교,해당없음,서울,중학교,562,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
2022,6674782335,경문고등학교,해당없음,서울,일반고등학교,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6685485422,서울계상초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2022,6685790657,잠신중학교,해당없음,서울,중학교,1156,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
2022,6688719630,꿈밭유치원,해당없음,서울,유치원,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0
2022,6689087629,양정고등학교,해당없음,서울,자율고등학교,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6696928262,경일중학교,해당없음,서울,중학교,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6697044134,휘경여자중학교,해당없음,서울,중학교,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6702258348,안천중학교,해당없음,서울,중학교,437,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6706429719,영재유치원,해당없음,서울,유치원,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2022,6707452178,목일중학교,해당없음,서울,중학교,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6728921651,노원중학교,해당없음,서울,중학교,448,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2022,6728991389,공항제일유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2022,6733014702,전농중학교,해당없음,서울,중학교,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6740188002,한서고등학교,해당없음,서울,일반고등학교,584,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2022,6740583896,서울신곡초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6744389951,서울강남초등학교,해당없음,서울,초등학교,785,0,0,0,131,0,0,0,0,0,10,131,0,0,0,0
2022,6750213027,서울삼성초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
2022,6751353502,서울남사초등학교,해당없음,서울,초등학교,527,0,0,0,73,0,0,0,0,0,5,73,0,0,0,0
2022,6763794124,서울장수초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2022,6763863325,은아유치원,해당없음,서울,유치원,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
2022,6764627754,서울중원초등학교,해당없음,서울,초등학교,425,0,0,0,81,0,0,0,0,0,0,81,0,0,0,0
2022,6764680862,서울중광초등학교,해당없음,서울,초등학교,245,0,0,0,36,0,0,0,0,0,8,36,0,0,0,0
2022,6765885710,송파유정유치원,해당없음,서울,유치원,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0
2022,6768283069,공릉중학교,해당없음,서울,중학교,700,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6772681891,서울중마초등학교,해당없음,서울,초등학교,405,0,0,0,73,0,0,0,0,0,6,73,0,0,0,0
2022,6772851407,서울금호초등학교,해당없음,서울,초등학교,534,0,0,0,101,0,0,0,0,0,11,101,0,0,0,0
2022,6778997957,송곡고등학교,해당없음,서울,일반고등학교,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6787701189,서울문성초등학교,해당없음,서울,초등학교,389,0,0,0,61,0,0,0,0,0,8,61,0,0,0,0
2022,6790811479,이화여자대학교사범대학부속이화?금란중학교,해당없음,서울,중학교,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6795142173,동작고등학교,해당없음,서울,일반고등학교,685,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
2022,6802918434,서울하늘초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2022,6810221016,서문여자중학교,해당없음,서울,중학교,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6816302120,서울상천초등학교,해당없음,서울,초등학교,376,0,0,0,52,0,0,0,0,0,10,52,0,0,0,0
2022,6818108856,동작중학교,해당없음,서울,중학교,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6819349646,우촌유치원,해당없음,서울,유치원,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2022,6824730694,구로고등학교,해당없음,서울,일반고등학교,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6829646110,서울도성초등학교,해당없음,서울,초등학교,1839,0,0,0,364,0,0,0,0,0,4,364,0,0,0,0
2022,6833421051,한영중학교,해당없음,서울,중학교,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6836291015,온누리유치원,해당없음,서울,유치원,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
2022,6836446046,좋은나라유치원,해당없음,서울,유치원,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
2022,6837131083,서울상봉초등학교,해당없음,서울,초등학교,586,0,0,0,91,0,0,0,0,0,7,91,0,0,0,0
2022,6838432490,서울탑동유치원,해당없음,서울,유치원,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2022,6841519713,서울양목초등학교,해당없음,서울,초등학교,687,0,0,0,123,0,0,0,0,0,7,123,0,0,0,0
2022,6854373931,구암고등학교,해당없음,서울,일반고등학교,580,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
2022,6857711136,신정여자중학교,해당없음,서울,중학교,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6858356475,경복고등학교,해당없음,서울,일반고등학교,596,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2022,6859768927,서울상현초등학교,해당없음,서울,초등학교,780,0,0,0,124,0,0,0,0,0,3,124,0,0,0,0
2022,6860253870,서울논현초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
2022,6862562716,서울매헌초등학교,해당없음,서울,초등학교,554,0,0,0,96,0,0,0,0,0,0,96,0,0,0,0
2022,6875555872,성산중학교,해당없음,서울,중학교,496,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6895065724,진관고등학교,해당없음,서울,일반고등학교,805,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2022,6896366059,압구정고등학교,해당없음,서울,일반고등학교,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6899718821,건국대학교사범대학부속중학교,해당없음,서울,중학교,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6911036670,서울숭미초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2022,6911130547,서울유치원,해당없음,서울,유치원,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2022,6912472188,서울봉화초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2022,6915906488,염경중학교,해당없음,서울,중학교,554,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,6917228281,서울대학교사범대학부설중학교,해당없음,서울,중학교,582,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,6919008195,미광유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2022,6919488310,우람유치원,해당없음,서울,유치원,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
2022,6925089299,경인중학교,해당없음,서울,중학교,622,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2022,6926485657,서울언남초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2022,6927740931,성덕여자중학교,해당없음,서울,중학교,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6930056214,서울효제초등학교,해당없음,서울,초등학교,189,0,0,0,42,0,0,0,0,0,4,42,0,0,0,0
2022,6930496633,노일중학교,해당없음,서울,중학교,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6933554887,신반포중학교,해당없음,서울,중학교,714,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,6938346922,청구이화유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
