k-아파트코드,k-아파트명,주소(시군구),주소(읍면동),lon,lat,min_lat,max_lat,min_lon,max_lon,safetyScore,safetyClass,hospitalScore,educationScore,cluster,DistanceToCenter,score,class
A10027969,왕십리텐즈힐1단지(임대),성동구,하왕십리동,127.029523531,37.567343812,37.540343812,37.594343812,127.002523531,127.056523531,0.7196105031624344,0.0,0.0,0.0,1,-0.30653970942482534,0.10705746470620597,2.0
A10027748,공덕파크자이 아파트,마포구,공덕동,126.947969482459,37.544870536681,37.517870536681,37.57187053668101,126.920969482459,126.974969482459,0.3397769604801656,1.0,0.0,0.0,1,-0.07484429050291097,0.33875288362812034,2.0
A10027670,상봉듀오트리스,중랑구,상봉동,127.09220427,37.59736204,37.57036204,37.62436204,127.06520427,127.11920427,0.32376106777811287,1.0,0.0,0.0,1,-0.09063991196123058,0.3229572621698007,2.0
A15105008,관악파크푸르지오,관악구,봉천동,126.962149931,37.482228824,37.455228824,37.509228824,126.935149931,126.989149931,0.3823585831263333,1.0,0.0,0.0,1,-0.03386994235144306,0.3797272317795882,2.0
A10027684,당산브라운스톤아파트,영등포구,당산동4가,126.902503999,37.527217482,37.500217482,37.554217482,126.875503999,126.929503999,0.32801973034140663,1.0,0.0,0.0,1,-0.08643190788344685,0.32716526624758446,2.0
A10027541,강서쌍용예가아파트,강서구,염창동,126.866261225,37.555261117,37.528261117,37.582261117,126.839261225,126.893261225,0.36789350155504597,1.0,0.0,0.0,1,-0.047472810577602116,0.3661243635534292,2.0
A10027601,중계센트럴파크아파트,노원구,상계동,127.059585259544,37.6431974154098,37.6161974154098,37.6701974154098,127.032585259544,127.086585259544,0.35554450877237154,1.0,0.0,0.0,1,-0.05940892861108185,0.35418824551994943,2.0
A10027622,노원프레미어스엠코,노원구,공릉동,127.076197120371,37.6185320161544,37.5915320161544,37.6455320161544,127.049197120371,127.103197120371,0.30745905649141236,1.0,0.0,0.0,1,-0.10678512634662096,0.30681204778441035,2.0
A10027602,신금호파크자이아파트,성동구,금호동2가,127.017996318,37.554491403,37.527491403,37.581491403,126.990996318,127.044996318,0.7696662661078039,0.0,0.0,0.0,1,-0.3565530292374651,0.057044144893566184,2.0
A10027817,DMC파크뷰자이아파트,서대문구,남가좌동,126.922655933,37.573897103,37.546897103,37.600897103,126.895655933,126.949655933,0.4198326050702058,1.0,0.0,0.0,1,-0.015066353658626675,0.3985308204724046,2.0
A10027558,강남효성해링턴코트,강남구,세곡동,127.09654275,37.473209395,37.446209395,37.500209395,127.06954275,127.12354275,0.08929230434770344,2.0,0.0,0.0,1,-0.3243665484785146,0.08923062565251672,2.0
A15720001,강서한강자이,강서구,가양동,126.8481254,37.566471385,37.539471385,37.593471385,126.8211254,126.8751254,0.09741109471183282,2.0,0.0,0.0,1,-0.31625509294226034,0.09734208118877097,2.0
A10027816,북한산 푸르지오 아파트,은평구,녹번동,126.933751561,37.60557539,37.57857539,37.63257539,126.906751561,126.960751561,0.36639238800703267,1.0,0.0,0.0,1,-0.04891279266412706,0.36468438146690424,2.0
A10027901,용산 KCC 웰츠타워,용산구,문배동,126.968950011,37.537777769,37.510777769,37.564777769,126.941950011,126.995950011,0.4498211464210511,1.0,0.0,0.0,1,-0.038906651732858503,0.3746905223981728,2.0
A10078102,파라다이스,중구,신당동,127.017270475,37.562344199,37.535344199,37.589344199,126.990270475,127.044270475,0.7799056341851665,0.0,0.0,0.0,1,-0.3667851418181767,0.046812032312854635,2.0
A14276311,번동주공3단지,강북구,번동,127.041121876,37.62797742,37.60097742,37.65497742,127.014121876,127.068121876,0.6309323864397759,0.0,0.0,0.0,1,-0.2179846242537629,0.19561254987726842,2.0
A14286203,번동주공5단지,강북구,번동,127.033892838,37.633145753,37.606145753,37.660145753,127.006892838,127.060892838,0.5879121552773154,0.0,0.0,0.0,1,-0.1750689534924824,0.23852822063854892,2.0
A13204003,창동한승미메이드,도봉구,창동,127.042944378,37.632990238,37.605990238,37.659990238,127.015944378,127.069944378,0.6305197911188788,0.0,0.0,0.0,1,-0.21757283559998972,0.1960243385310416,2.0
A13175103,면목한신,중랑구,면목동,127.074317755,37.587052522,37.560052522,37.614052522,127.047317755,127.101317755,0.6173313618377093,0.0,0.0,0.0,1,-0.20441190506079493,0.20918526907023638,2.0
A13923001,중계한신코아,노원구,하계동,127.069688315,37.640398746,37.613398746,37.667398746,127.042688315,127.096688315,0.4078986995561821,1.0,0.0,0.0,1,-0.014671053148576028,0.3989261209824553,2.0
A13972602,중계중앙하이츠아쿠아,노원구,중계동,127.067516675,37.645135832,37.618135832,37.672135832,127.040516675,127.094516675,0.36598581500883176,1.0,0.0,0.0,1,-0.04930343596011882,0.3642937381709125,2.0
A13778207,서초네이처힐6단지,서초구,우면동,127.027067601,37.4611401,37.4341401,37.4881401,127.000067601,127.054067601,0.19645504395766109,2.0,0.0,0.0,1,-0.2173447269116479,0.1962524472193834,2.0
A13470102,강동QV2차,강동구,길동,127.136080344,37.536608565,37.509608565,37.563608565,127.109080344,127.163080344,0.31300100143824927,1.0,0.0,0.0,1,-0.10129085019255699,0.31230632393847435,2.0
A13402001,천호두산위브센티움,강동구,천호동,127.12698793,37.539418065,37.512418065,37.566418065,127.09998793,127.15398793,0.331224954103592,1.0,0.0,0.0,1,-0.08326820889034024,0.33032896524069105,2.0
A10028056,북한산힐스테이트7차제2 (임대),은평구,불광동,126.926901586,37.615587553,37.588587553,37.642587553,126.899901586,126.953901586,0.35096960270147737,1.0,0.0,0.0,1,-0.06387074187978625,0.34972643225124506,2.0
A13378103,서울숲2차푸르지오임대,성동구,금호동4가,127.023907927,37.547489032,37.520489032,37.574489032,126.996907927,127.050907927,0.4650810523149481,1.0,0.0,0.0,1,-0.0534694174285281,0.3601277567025032,2.0
A12172201,신촌포스빌,마포구,노고산동,126.942127375,37.556258728,37.529258728,37.583258728,126.915127375,126.969127375,0.365207103044364,1.0,0.0,0.0,1,-0.05005234602173502,0.3635448281092963,2.0
A13275301,도봉양우내안애아파트,도봉구,도봉동,127.049124855,37.683250096,37.656250096,37.710250096,127.022124855,127.076124855,0.016206106577671575,2.0,0.0,0.0,1,-0.3974002038777488,0.016196970253282483,2.0
A13275001,창동수산트리플아파트,도봉구,창동,127.033973318,37.640398847,37.613398847,37.667398847,127.006973318,127.060973318,0.6563381547503377,0.0,0.0,0.0,1,-0.24334598648323508,0.17025118764779623,2.0
A13201002,서울도봉,도봉구,도봉동,127.050616649,37.682620803,37.655620803,37.709620803,127.023616649,127.077616649,0.0213108163927907,2.0,0.0,0.0,1,-0.392298528172055,0.021298645958976292,2.0
A14206310,번동주공2단지,강북구,번동,127.044693051,37.625696977,37.598696977,37.652696977,127.017693051,127.071693051,0.42395976221510867,1.0,0.0,0.0,1,-0.017243749616914748,0.39635342451411654,2.0
A13275303,도봉파크빌2단지,도봉구,도봉동,127.050517346,37.6846182,37.6576182,37.7116182,127.023517346,127.077517346,0.01157031129833097,2.0,0.0,0.0,1,-0.40203331049676505,0.011563863634266258,2.0
A10028063,신도림아이파크아파트,구로구,신도림동,126.888067266,37.511282818,37.484282818,37.538282818,126.861067266,126.915067266,0.6281381244246721,0.0,0.0,0.0,1,-0.2151958857170908,0.1984012884139405,2.0
A15776004,현대3,강서구,염창동,126.876072021,37.552000987,37.525000987,37.579000987,126.849072021,126.903072021,0.39133686390096534,1.0,0.0,0.0,1,-0.025901114592354862,0.3876960595386765,2.0
A15721011,마곡엠밸리3단지,강서구,마곡동,126.819541663,37.568506277,37.541506277,37.595506277,126.792541663,126.846541663,0.05341897308294971,2.0,0.0,0.0,1,-0.36021142673688095,0.05338574739415036,2.0
A15279401,고척청솔우성,구로구,고척동,126.86003199,37.506235837,37.479235837,37.533235837,126.83303199,126.88703199,0.6744148590487749,0.0,0.0,0.0,1,-0.261396346303859,0.1522008278271723,2.0
A15209007,개봉 푸르지오,구로구,개봉동,126.848559062,37.499214262,37.472214262,37.526214262,126.821559062,126.875559062,0.295730180566834,1.0,0.0,0.0,1,-0.11842776704261686,0.29516940708841444,2.0
A10027495,이수자이 주상복합,동작구,사당동,126.9805813,37.4843925,37.4573925,37.5113925,126.9535813,127.0075813,0.37390941279117973,1.0,0.0,0.0,1,-0.0417451315362837,0.3718520425947476,2.0
A10027764,천왕이펜하우스7단지,구로구,천왕동,126.836853061,37.482105564,37.455105564,37.509105564,126.809853061,126.863853061,0.08387923903364827,2.0,0.0,0.0,1,-0.3297749239999234,0.08382225013110789,2.0
A15213005,천왕이펜하우스3단지,구로구,천왕동,126.838916341,37.482251607,37.455251607,37.509251607,126.811916341,126.865916341,0.08164073322306051,2.0,0.0,0.0,1,-0.33201153508148573,0.08158563904954558,2.0
A15213001,천왕이펜하우스5단지,구로구,천왕동,126.84226104,37.479582264,37.452582264,37.506582264,126.81526104,126.86926104,0.07695892742994723,2.0,0.0,0.0,1,-0.3366894594903925,0.07690771464063884,2.0
A15213004,천왕이펜하우스4단지,구로구,천왕동,126.83906005,37.479903286,37.452903286,37.506903286,126.81206005,126.86606005,0.07402180698096042,2.0,0.0,0.0,1,-0.3396241995638283,0.07397297456720303,2.0
A15603009,상도더샵2차,동작구,상도동,126.943490758,37.502851077,37.475851077,37.529851077,126.916490758,126.970490758,0.6553934344754078,0.0,0.0,0.0,1,-0.24240275097685512,0.17119442315417618,2.0
A10027935,대림쌍용플래티넘S,영등포구,대림동,126.898035607,37.495288021,37.468288021,37.522288021,126.871035607,126.925035607,0.6465285384599972,0.0,0.0,0.0,1,-0.23355237219611572,0.1800448019349156,2.0
A10027424,상도파크자이 아파트,동작구,상도동,126.936814743904,37.5054571009919,37.478457100991896,37.5324571009919,126.909814743904,126.963814743904,0.6563877238571594,0.0,0.0,0.0,1,-0.24339547800282493,0.17020169612820638,2.0
A10028094,압구정하이츠파크,강남구,신사동,127.033620937,37.524050617,37.497050617,37.551050617,127.006620937,127.060620937,0.860961046794849,0.0,0.0,0.0,1,0.447794825135755,0.8613919992667863,2.0
A13509014,래미안삼성1차103단지,강남구,삼성동,127.0638937,37.5168001,37.4898001,37.5438001,127.0368937,127.0908937,0.6667512912576594,0.0,0.0,0.0,1,-0.2537434891739402,0.15985368495709112,2.0
A13570502,래미안삼성1차104단지,강남구,삼성동,127.064068216,37.516934223,37.489934223,37.543934223,127.037068216,127.091068216,0.703439292871345,0.0,0.0,0.0,1,-0.29038533687214985,0.12321183725888146,2.0
A10028172,강남자곡아이파크,강남구,자곡동,127.101704398,37.474094746,37.447094746,37.501094746,127.074704398,127.128704398,0.039817552216406815,2.0,0.0,0.0,1,-0.37380348688982135,0.03979368724120996,2.0
A13550404,도곡동 포스코트 아파트,강남구,도곡동,127.047802853,37.487968928,37.460968928,37.514968928,127.020802853,127.074802853,0.6747376645166603,0.0,0.0,0.0,1,-0.26171871437377653,0.15187845975725478,2.0
A13501007,논현쌍용,강남구,논현동,127.03816801,37.519641919,37.492641919,37.546641919,127.01116801,127.06516801,0.8312523249596591,0.0,0.0,0.0,1,0.4181008063601349,0.8316979804911662,2.0
A10027571,개포4차현대아파트,강남구,일원동,127.077334893,37.490936857,37.463936857,37.517936857,127.050334893,127.104334893,0.3656005419373509,1.0,0.0,0.0,1,-0.0496738497866238,0.3639233243444075,2.0
A13872504,장미3차,송파구,신천동,127.103177711,37.518212714,37.491212714,37.545212714,127.076177711,127.130177711,0.3521609476543106,1.0,0.0,0.0,1,-0.06270727784551028,0.35088989628552103,2.0
A13606006,길음현대,성북구,길음동,127.019663386,37.607925191,37.580925191,37.634925191,126.992663386,127.046663386,0.32508540629686067,1.0,0.0,0.0,1,-0.08933081258577266,0.3242663615452587,2.0
A13611012,길음뉴타운7단지제2,성북구,길음동,127.0192671,37.6092194,37.5822194,37.6362194,126.9922671,127.0462671,0.321889008501416,1.0,0.0,0.0,1,-0.09249116966042964,0.32110600447060167,2.0
A13470104,청광플러스원큐브3차,강동구,길동,127.136455636,37.536352638,37.509352638,37.563352638,127.109455636,127.163455636,0.3130743481467815,1.0,0.0,0.0,1,-0.10121816922182322,0.3123790049092081,2.0
A10027638,강일리버파크11단지,강동구,강일동,127.179448401,37.562219987,37.535219987,37.589219987,127.152448401,127.206448401,0.08922126160222824,2.0,0.0,0.0,1,-0.32443752866068215,0.08915964547034916,2.0
A13778212,LH서초3단지,서초구,우면동,127.022174203,37.457565867,37.430565867,37.484565867,126.995174203,127.049174203,0.08115174234324743,2.0,0.0,0.0,1,-0.3325001154605496,0.08109705867048173,2.0
A10027274,동대문푸르지오시티,동대문구,용두동,127.033031122,37.577786059,37.550786059,37.604786059,127.006031122,127.060031122,0.7446205705605106,0.0,0.0,0.0,1,-0.33152696897095263,0.08207020516007868,2.0
A10095501,동대문와이즈캐슬,중구,흥인동,127.015438181,37.565762209,37.538762209,37.592762209,126.988438181,127.042438181,0.8050073283884602,0.0,0.0,0.0,1,-0.391870652798067,0.02172652133296432,2.0
A14375302,워커힐푸르지오,광진구,광장동,127.10927513,37.549872011,37.522872011,37.576872011,127.08227513,127.13627513,0.31644754598895686,1.0,0.0,0.0,1,-0.09787666174223922,0.31572051238879206,2.0
A14375303,현대홈타운12차,광진구,광장동,127.102807658,37.545078473,37.518078473,37.572078473,127.075807658,127.129807658,0.32093298915060886,1.0,0.0,0.0,1,-0.09343688584525588,0.3201602882857754,2.0
A13778208,서초네이처힐1단지,서초구,우면동,127.019460515,37.46407665,37.43707665,37.49107665,126.992460515,127.046460515,0.20178377327792538,2.0,0.0,0.0,1,-0.21202672012038065,0.20157045401065066,2.0
A13778209,LH서초4단지,서초구,우면동,127.023255862,37.457893479,37.430893479,37.484893479,126.996255862,127.050255862,0.08364176580016677,2.0,0.0,0.0,1,-0.3300121950116673,0.08358497911936402,2.0
A10027708,인왕산2차아이파크아파트,종로구,무악동,126.959494207,37.576000837,37.549000837,37.603000837,126.932494207,126.986494207,0.4482096743597159,1.0,0.0,0.0,1,-0.037401263351898584,0.3761959107791327,2.0
A10027364,덕수궁롯데캐슬아파트,중구,순화동,126.970353714468,37.5635869321786,37.5365869321786,37.5905869321786,126.943353714468,126.997353714468,0.391298368395677,1.0,0.0,0.0,1,-0.02593387387429544,0.38766330025673584,2.0
A10027396,신정숲속마을아파트,양천구,신정동,126.831471900625,37.5062441985981,37.479244198598096,37.5332441985981,126.804471900625,126.858471900625,0.3712603406736871,1.0,0.0,0.0,1,-0.04425785923594689,0.3693393148950844,2.0
A10027433,마곡엠밸리8단지,강서구,마곡동,126.819535,37.563757,37.536757,37.590757,126.792535,126.846535,0.07630066823998574,2.0,0.0,0.0,1,-0.33734718159492155,0.07624999253610976,2.0
A10027472,상도효성해링턴플레이스,동작구,상도동,126.942148701351,37.5057919936089,37.4787919936089,37.5327919936089,126.915148701351,126.969148701351,0.40393956512135754,1.0,0.0,0.0,1,-0.01656087649413158,0.39703629763689974,2.0
A10027452,마곡엠밸리10단지 아파트,강서구,마곡동,126.818603846,37.559216264,37.532216264,37.586216264,126.791603846,126.845603846,0.09363214059915662,2.0,0.0,0.0,1,-0.3200305867262604,0.09356658740477092,2.0
A10027289,센트라스,성동구,하왕십리동,127.028445899926,37.5663379455023,37.5393379455023,37.5933379455023,127.001445899926,127.055445899926,0.7485283862946199,0.0,0.0,0.0,1,-0.33543152807673754,0.07816564605429377,2.0
A10027301,마포한강2차푸르지오,마포구,합정동,126.912343994,37.551034901,37.524034901,37.578034901,126.885343994,126.939343994,0.20489525234867376,2.0,0.0,0.0,1,-0.20892175468404245,0.20467541944698886,2.0
A10027157,서울가좌행복주택,마포구,성산동,126.913252206,37.569150167,37.542150167,37.596150167,126.886252206,126.940252206,0.23880849294539833,2.0,0.0,0.0,1,-0.1750945059172571,0.23850266821377422,2.0
A10027089,현대썬앤빌청계,동대문구,답십리동,127.05514947,37.566114225,37.539114225,37.593114225,127.02814947,127.08214947,0.6628081933525208,0.0,0.0,0.0,1,-0.24980615804532752,0.1637910160857038,2.0
A13120003,면목두산6차,중랑구,면목동,127.080675138,37.577601274,37.550601274,37.604601274,127.053675138,127.107675138,0.601299091665253,0.0,0.0,0.0,1,-0.18841824210016264,0.22517893203086867,2.0
A10027136,도봉숲 아뜨리움,도봉구,도봉동,127.043095482,37.67819466,37.65119466,37.70519466,127.016095482,127.070095482,0.027204997719729507,2.0,0.0,0.0,1,-0.38640794988764304,0.027189224243388266,2.0
A10027121,녹천역두산위브아파트,노원구,월계동,127.052573601,37.64131959,37.61431959,37.66831959,127.025573601,127.079573601,0.4479693278751903,1.0,0.0,0.0,1,-0.037177501115455994,0.37641967301557533,2.0
A10027162,포레스트힐시티,종로구,효제동,127.001860865,37.574038827,37.547038827,37.601038827,126.974860865,127.028860865,0.758894185634008,0.0,0.0,0.0,1,-0.3457890453782059,0.06780812875282544,2.0
A10027105,경희궁자이3단지,종로구,평동,126.965171094,37.568854929,37.541854929,37.595854929,126.938171094,126.992171094,0.3927430395520274,1.0,0.0,0.0,1,-0.02471581112995704,0.3888813630010743,2.0
A10027118,경희궁자이2단지 아파트,종로구,홍파동,126.964152408,37.569205424,37.542205424,37.596205424,126.937152408,126.991152408,0.3926106700255316,1.0,0.0,0.0,1,-0.02482640599287734,0.388770768138154,2.0
A14074501,한강로우림필유,용산구,한강로3가,126.959849536,37.525620831,37.498620831,37.552620831,126.932849536,126.986849536,0.42369472255709895,1.0,0.0,0.0,1,-0.01708231240014953,0.3965148617308818,2.0
A10027071,한남아이파크,용산구,한남동,127.007259146,37.532400862,37.505400862,37.559400862,126.980259146,127.034259146,0.4078997498584189,1.0,0.0,0.0,1,-0.01467066126523481,0.3989265128657965,2.0
A10027297,신내대성유니드아파트,중랑구,신내동,127.096286978,37.602732708,37.575732708,37.629732708,127.069286978,127.123286978,0.33504838766553,1.0,0.0,0.0,1,-0.07949866037111171,0.3340985137599196,2.0
A10027227,돈암코오롱하늘채아파트,성북구,돈암동,127.013683635,37.598845928,37.571845928,37.625845928,126.986683635,127.040683635,0.3662572820110036,1.0,0.0,0.0,1,-0.04904257642271444,0.3645545977083169,2.0
A10027090,마포센트럴아이파크,마포구,아현동,126.958559679,37.555353944,37.528353944,37.582353944,126.931559679,126.985559679,0.505207122605227,1.0,0.0,0.0,1,-0.09283722764489771,0.3207599464861336,2.0
A12179006,신공덕e-편한세상,마포구,신공덕동,126.95706655016,37.5419083408628,37.5149083408628,37.5689083408628,126.93006655016,126.98406655016,0.40345045374259636,1.0,0.0,0.0,1,-0.016844286774883827,0.3967528873561475,2.0
A15076701,도림한라,영등포구,도림동,126.897141377,37.507753509,37.480753509,37.534753509,126.870141377,126.924141377,0.6829653622045367,0.0,0.0,0.0,1,-0.2699356165189748,0.1436615576120565,2.0
A15076801,금호어울림,영등포구,문래동3가,126.897049075,37.519107615,37.492107615,37.546107615,126.870049075,126.924049075,0.7485964407734846,0.0,0.0,0.0,1,-0.33549952651334575,0.07809764761768556,2.0
A13501008,거평,강남구,논현동,127.027679,37.506376,37.479376,37.533376,127.000679,127.054679,0.9693737412285894,0.0,0.0,0.0,1,0.5561671869762169,0.9697643611072482,2.0
A10027207,래미안힐스테이트 고덕,강동구,고덕동,127.150901775,37.559120831,37.532120831,37.586120831,127.123901775,127.177901775,0.10187950566201262,2.0,0.0,0.0,1,-0.3117908818267196,0.10180629230431171,2.0
A13402004,강동이루미,강동구,천호동,127.14014389,37.543771586,37.516771586,37.570771586,127.11314389,127.16714389,0.3292222308389987,1.0,0.0,0.0,1,-0.08524462255644116,0.32835255157459015,2.0
A10027073,래미안에스티움,영등포구,신길동,126.911869059,37.500998074,37.473998074,37.527998074,126.884869059,126.938869059,0.6559523402052049,0.0,0.0,0.0,1,-0.24296077690931228,0.17063639722171903,2.0
A15609008,사당대아2차,동작구,사당동,126.967821945862,37.4873890406026,37.4603890406026,37.5143890406026,126.940821945862,126.994821945862,0.37178130354812866,1.0,0.0,0.0,1,-0.04376243934492004,0.3698347347861113,2.0
A13528008,대치효성,강남구,대치동,127.061209114,37.499905774,37.472905774,37.526905774,127.034209114,127.088209114,0.7145109354234329,0.0,0.0,0.0,1,-0.30144525652426013,0.11215191760677118,2.0
A13993002,중계현대2차,노원구,중계동,127.084614411,37.648093536,37.621093536,37.675093536,127.057614411,127.111614411,0.10996416071096435,2.0,0.0,0.0,1,-0.3037141394219431,0.10988303470908822,2.0
A10027019,상암DMC엘가,서대문구,남가좌동,126.917815537,37.569890023,37.542890023,37.596890023,126.890815537,126.944815537,0.20489525234867376,2.0,0.0,0.0,1,-0.20892175468404245,0.20467541944698886,2.0
A10027016,방배자이아파트,서초구,방배동,126.998967937,37.485967505,37.458967505,37.512967505,126.971967937,127.025967937,0.3636067177725716,1.0,0.0,0.0,1,-0.051594253601885486,0.36200292052914584,2.0
A10026988,트리마제,성동구,성수동1가,127.044437092,37.538534075,37.511534075,37.565534075,127.017437092,127.071437092,0.6755488560470649,0.0,0.0,0.0,1,-0.2625288114929078,0.1510683626381235,2.0
A10026946,경희궁자이1단지(임대아파트),종로구,행촌동,126.964497043,37.572234844,37.545234844,37.599234844,126.937497043,126.991497043,0.3707437253855147,1.0,0.0,0.0,1,-0.04474971761367908,0.36884745651735223,2.0
A10026947,꿈의숲롯데캐슬아파트,강북구,미아동,127.035613592,37.617159235,37.590159235,37.644159235,127.008613592,127.062613592,0.6225899446644434,0.0,0.0,0.0,1,-0.2096591091241931,0.2039380650068382,2.0
A10026940,경희궁자이4단지주상복합,종로구,교남동,126.961547023,37.571389503,37.544389503,37.598389503,126.934547023,126.988547023,0.4173372282721709,1.0,0.0,0.0,1,-0.014176893699188437,0.39942028043184286,2.0
A10026941,서초푸르지오써밋,서초구,서초동,127.021202557,37.501586389,37.474586389,37.528586389,126.994202557,127.048202557,0.8424635222465171,0.0,0.0,0.0,1,0.4293062161358475,0.8429033902668788,2.0
A10026922,래미안용산아파트,용산구,한강로2가,126.966626598,37.528817959,37.501817959,37.555817959,126.939626598,126.993626598,0.42367569106864433,1.0,0.0,0.0,1,-0.01707081980870914,0.3965263543223222,2.0
A10026910,"관악우정하이비전아파트 1,2단지",관악구,신림동,126.928987037,37.471423323,37.444423323,37.498423323,126.901987037,126.955987037,0.7058496519708203,0.0,0.0,0.0,1,-0.29279306837369024,0.12080410575734107,2.0
A10026924,대치SK VIEW,강남구,대치동,127.060987215,37.495928761,37.468928761,37.522928761,127.033987215,127.087987215,0.6787334918278205,0.0,0.0,0.0,1,-0.26570921532183456,0.14788795880919675,2.0
A10026900,왕십리 자이 아파트,성동구,하왕십리동,127.024673339,37.561526818,37.534526818,37.588526818,126.997673339,127.051673339,0.7106207045000391,0.0,0.0,0.0,1,-0.2975590453049055,0.1160381288261258,2.0
A10026881,서울역센트럴자이아파트,중구,만리동2가,126.963095629,37.554609078,37.527609078,37.581609078,126.936095629,126.990095629,0.4411443118203696,1.0,0.0,0.0,1,-0.0309274691142548,0.3826697050167765,2.0
A10026874,강변에스케이뷰,광진구,구의동,127.090159908,37.538654984,37.511654984,37.565654984,127.063159908,127.117159908,0.32798049520530737,1.0,0.0,0.0,1,-0.08647065366346919,0.32712652046756213,2.0
A10026879,마곡13단지 힐스테이트마스터 아파트,강서구,마곡동,126.817866875,37.556919366,37.529919366,37.583919366,126.790866875,126.844866875,0.0904182255145847,2.0,0.0,0.0,1,-0.32324162251644084,0.09035555161459047,2.0
A10026873,극동강변아파트,동작구,본동,126.951985017,37.511641432,37.484641432,37.538641432,126.924985017,126.978985017,0.36045495405284145,1.0,0.0,0.0,1,-0.05464068650502777,0.3589564876260035,2.0
A10026849,묵정아파트,중구,묵정동,127.000070648,37.560705866,37.533705866,37.587705866,126.973070648,127.027070648,0.754871872651438,0.0,0.0,0.0,1,-0.3417698865068804,0.07182728762415092,2.0
A10026852,래미안강동팰리스,강동구,천호동,127.131431454,37.537256476,37.510256476,37.564256476,127.104431454,127.158431454,0.31060094755731926,1.0,0.0,0.0,1,-0.10366963715800236,0.30992753697302894,2.0
A10026842,은평지웰테라스,은평구,진관동,126.931359825,37.643916227,37.616916227,37.670916227,126.904359825,126.958359825,0.08929230434770344,2.0,0.0,0.0,1,-0.3243665484785146,0.08923062565251672,2.0
A10026834,힐스테이트 백련산4차 아파트,은평구,응암동,126.922119678,37.589428823,37.562428823,37.616428823,126.895119678,126.949119678,0.3941657879851478,1.0,0.0,0.0,1,-0.02354129667786152,0.3900558774531698,2.0
A10026816,아크로타워스퀘어,영등포구,영등포동7가,126.908306473,37.522935232,37.495935232,37.549935232,126.881306473,126.935306473,0.7364377486972471,0.0,0.0,0.0,1,-0.3233512212444169,0.09024595288661441,2.0
A10026797,당산롯데캐슬프레스티지 아파트,영등포구,당산동4가,126.903249935,37.528646161,37.501646161,37.555646161,126.876249935,126.930249935,0.3365661189384299,1.0,0.0,0.0,1,-0.07800377336771185,0.33559340076331945,2.0
A10026792,백운한비치2차,금천구,시흥동,126.909304414,37.453598197,37.426598197,37.480598197,126.882304414,126.936304414,0.4247413812193487,1.0,0.0,0.0,1,-0.01773435199659213,0.3958628221344392,2.0
A10026759,용산푸르지오써밋,용산구,한강로2가,126.964891822,37.527041168,37.500041168,37.554041168,126.937891822,126.991891822,0.4224769477318526,1.0,0.0,0.0,1,-0.01637527537180915,0.39722189875922215,2.0
A10026761,H하우스 대림 뉴스테이,영등포구,대림동,126.903450627,37.486095491,37.459095491,37.513095491,126.876450627,126.930450627,0.733430021189755,0.0,0.0,0.0,1,-0.32034618474254634,0.09325098938848497,2.0
A10026748,옥수파크힐스아파트,성동구,옥수동,127.012736958,37.547818816,37.520818816,37.574818816,126.985736958,127.039736958,0.7176906008858973,0.0,0.0,0.0,1,-0.30462171270970706,0.10897546142132425,2.0
A10026734,송파레미니스아파트,송파구,오금동,127.136922525526,37.506522605093,37.479522605093,37.533522605093,127.109922525526,127.163922525526,0.3832011528613053,1.0,0.0,0.0,1,-0.03310013695165958,0.3804970371793717,2.0
A10026719,아스테리움용산,용산구,한강로2가,126.968830027,37.527386174,37.500386174,37.554386174,126.941830027,126.995830027,0.4346544308155671,1.0,0.0,0.0,1,-0.025261901922714415,0.3883352722083169,2.0
A10026720,래미안 프리미어 팰리스,광진구,자양동,127.081371623,37.538005998,37.511005998,37.565005998,127.054371623,127.108371623,0.6555380395083463,0.0,0.0,0.0,1,-0.24254712799233308,0.17105004613869823,2.0
A10026729,천왕연지마을1단지 아파트,구로구,천왕동,126.841255317,37.48817847,37.46117847,37.51517847,126.814255317,126.868255317,0.40819384751998133,1.0,0.0,0.0,1,-0.01456349454748982,0.39903367958354147,2.0
A10026710,프라비다2,관악구,봉천동,126.950472217,37.479692886,37.452692886,37.506692886,126.923472217,126.977472217,0.39976994201242866,1.0,0.0,0.0,1,-0.01924362968165139,0.3943535444493799,2.0
A10026682,위례포레샤인아파트,송파구,장지동,127.134102732,37.476533455,37.449533455,37.503533455,127.107102732,127.161102732,0.11712030966556966,2.0,0.0,0.0,1,-0.2965653541219965,0.11703182000903478,2.0
A10026626,금천롯데캐슬골드파크2차,금천구,독산동,126.89431017,37.458265335,37.431265335,37.485265335,126.86731017,126.92131017,0.39000493092556376,1.0,0.0,0.0,1,-0.027043362693780694,0.3865538114372506,2.0
A10026604,북한산 더샵,서대문구,홍은동,126.941172485,37.594565358,37.567565358,37.621565358,126.914172485,126.968172485,0.36561116036642105,1.0,0.0,0.0,1,-0.04966363786016856,0.3639335362708628,2.0
A10026571,꿈의숲코오롱하늘채아파트,성북구,장위동,127.045902701,37.620483346,37.593483346,37.647483346,127.018902701,127.072902701,0.42664875511196354,1.0,0.0,0.0,1,-0.01901347659730807,0.39458369753372324,2.0
A13974401,공릉현대,노원구,공릉동,127.077220763,37.621023528,37.594023528,37.648023528,127.050220763,127.104220763,0.3021029244323178,1.0,0.0,0.0,1,-0.11209964757454495,0.3014975265564864,2.0
