k-아파트코드,k-아파트명,주소(시군구),주소(읍면동),lon,lat,min_lat,max_lat,min_lon,max_lon,fireVal,policeVal,cctvVal,cluster,DistanceToCenter,score,class
A13375907,래미안옥수리버젠,성동구,옥수동,127.0144609,37.5464825,37.5194825,37.573482500000004,126.9874609,127.0414609,0.7894736842105263,0.21739130434782608,0.6112158341187559,0,0.315465838240567,1.317039507571336,0.0
A13872503,잠실푸르지오월드마크,송파구,신천동,127.1036042,37.5174478,37.4904478,37.5444478,127.0766042,127.13060420000001,0.2631578947368421,0.0,0.0,1,0.16430166339435365,0.411141406511104,2.0
A15679109,흑석한강센트레빌2차,동작구,흑석동,126.9585023,37.5024601,37.4754601,37.5294601,126.9315023,126.98550230000001,0.15789473684210525,0.17391304347826086,0.54064561734213,2,0.26628428837572143,0.9069976040024972,1.0
B13003001,답십리한화,동대문구,답십리1동,127.0540053,37.5669286,37.539928599999996,37.5939286,127.0270053,127.0810053,0.6842105263157894,0.5217391304347826,0.8132657869934025,0,0.18820565159587968,1.1897793209266485,0.0
A13713001,양재리본타워1단지,서초구,양재동,127.033003,37.473609,37.446609,37.500609000000004,127.00600299999999,127.060003,0.2631578947368421,0.43478260869565216,0.46889726672950044,2,0.307934112412706,0.9486474280394817,1.0
B13077001,전농삼성임대,동대문구,전농동,127.0556151,37.5812702,37.5542702,37.6082702,127.0286151,127.0826151,0.5263157894736842,0.5217391304347826,0.7879359095193214,0,0.13605152689668581,1.1376251962274546,0.0
B13073401,답십리래미안임대,동대문구,답십리동,127.0670473,37.5756166,37.548616599999995,37.6026166,127.0400473,127.0940473,0.5263157894736842,0.5652173913043478,0.8396559849198869,0,0.19986752453910028,1.201441193869869,0.0
B13072601,용두두산위브임대,동대문구,용두동,127.0362468,37.5734086,37.5464086,37.6004086,127.0092468,127.0632468,0.7894736842105263,0.30434782608695654,0.8270499528746466,0,0.27247690111072503,1.274050570441494,0.0
B13074601,래미안아름숲임대,동대문구,전농동,127.0612745,37.5809029,37.5539029,37.6079029,127.0342745,127.0882745,0.5263157894736842,0.6086956521739131,0.8343543826578699,0,0.23200556090377922,1.233579230234548,0.0
B15672601,쌍용스위트닷홈임대,동작구,상도동,127.1345555,37.537777,37.510777,37.564777,127.1075555,127.1615555,0.42105263157894735,0.13043478260869565,0.396559849198869,2,0.07460477593539985,0.7153180915621755,1.0
B13385401,왕십리주상복합,성동구,하왕십리동,127.0294651,37.5695376,37.542537599999996,37.5965376,127.0024651,127.0564651,0.7894736842105263,0.30434782608695654,0.8336475023562676,0,0.2752189286066403,1.2767925979374093,0.0
B13307001,행당두산위브임대,성동구,행당동,127.0309513,37.5572723,37.5302723,37.5842723,127.0039513,127.0579513,0.6842105263157894,0.21739130434782608,0.7697926484448633,0,0.23479227873627947,1.2363659480670484,0.0
B13307002,행당푸르지오임대,성동구,행당동,127.032453,37.5553872,37.5283872,37.5823872,127.005453,127.059453,0.6842105263157894,0.21739130434782608,0.7569509896324222,0,0.23221641357523667,1.2337900829060056,0.0
A13375908,래미안옥수리버젠제2임대,성동구,옥수동,127.0144609,37.5464825,37.5194825,37.573482500000004,126.9874609,127.0414609,0.7894736842105263,0.21739130434782608,0.6112158341187559,0,0.315465838240567,1.317039507571336,0.0
B12273701,은평뉴타운상림마을9단지,은평구,진관동,126.9286213,37.6474316,37.620431599999996,37.6744316,126.9016213,126.9556213,0.15789473684210525,0.0,0.0,1,0.15475292195725987,0.4015926650740102,2.0
B12204002,북한산래미안임대,은평구,불광동,126.936266,37.6116519,37.5846519,37.6386519,126.909266,126.963266,0.3684210526315789,0.08695652173913043,0.4871583411875589,2,0.09325668671464053,0.7339700023414162,1.0
A12204005,북한산래미안아파트(임대),은평구,불광동,126.9267737,37.6166044,37.5896044,37.6436044,126.8997737,126.9537737,0.3157894736842105,0.08695652173913043,0.46830819981149857,2,0.12437273475085228,0.765086050377628,1.0
A15870701,신정이펜하우스1단지(총세대 기준),양천구,신정동,126.8272849,37.5148377,37.4878377,37.5418377,126.8002849,126.8542849,0.21052631578947367,0.08695652173913043,0.46807257304429783,2,0.2163920018570287,0.8571053174838044,1.0
A12201005,녹번역센트레빌,은평구,응암동,126.9266602,37.5989096,37.5719096,37.6259096,126.8996602,126.9536602,0.3684210526315789,0.08695652173913043,0.6540999057492931,2,0.21215231781024851,0.8528656334370242,1.0
A12179005,공덕아이파크,마포구,신공덕동,126.9560556,37.544744,37.517744,37.571744,126.9290556,126.9830556,0.5263157894736842,0.21739130434782608,0.38124410933082,2,0.14916067141845227,0.7898739870452279,1.0
B15281101,개봉거성,구로구,개봉3동,126.8511473,37.4890709,37.4620709,37.5160709,126.82414729999999,126.8781473,0.3157894736842105,0.08695652173913043,0.3284637134778511,2,0.18227790682643039,0.8229912224532061,1.0
B13679401,길음뉴타운7단지 제2,성북구,길음1동,127.0188123,37.6097441,37.5827441,37.6367441,126.99181229999999,127.0458123,0.3684210526315789,0.17391304347826086,0.5286286522148916,2,0.08024163605038852,0.7209549516771642,1.0
A14272310,미아벽산임대,강북구,미아동,127.0088262,37.6195737,37.592573699999996,37.6465737,126.9818262,127.0358262,0.21052631578947367,0.2608695652173913,0.5209707822808671,2,0.23076476276438646,0.8714780783911622,1.0
A13876113,송파더센트레아파트,송파구,장지동,127.1398596,37.4793709,37.4523709,37.5063709,127.1128596,127.1668596,0.21052631578947367,0.21739130434782608,0.18096135721017909,1,0.14900195417027395,0.3958416972870243,2.0
A15883402,신정뉴타운롯데캐슬,양천구,신월동,126.8472217,37.5188916,37.4918916,37.545891600000004,126.8202217,126.8742217,0.631578947368421,0.13043478260869565,0.7325636192271442,0,0.2903618041648588,1.2919354734956277,0.0
A13778210,LH서초5단지,서초구,우면동,127.0255344,37.4590171,37.432017099999996,37.4860171,126.9985344,127.0525344,0.10526315789473684,0.2608695652173913,0.22514137606032045,1,0.2254641784834824,0.4723039216002327,2.0
A13679903,돈암신일해피트리,성북구,돈암동,127.0116899,37.5979949,37.5709949,37.624994900000004,126.98468989999999,127.0386899,0.5789473684210527,0.13043478260869565,0.5294533459000942,2,0.18335630253800678,0.8240696181647824,1.0
A13876114,송파꿈에그린아파트,송파구,장지동,127.1393766,37.4762215,37.4492215,37.5032215,127.1123766,127.1663766,0.21052631578947367,0.21739130434782608,0.17188972667295005,1,0.14598793478044142,0.39282767789719175,2.0
A15608003,이수힐스테이트,동작구,동작동,126.9801633,37.4942151,37.4672151,37.5212151,126.9531633,127.0071633,0.3157894736842105,0.13043478260869565,0.5074222431668237,2,0.11213387739222838,0.752847193019004,1.0
A15603008,힐스테이트상도프레스티지,동작구,상도동,126.9482556,37.4947757,37.4677757,37.5217757,126.9212556,126.9752556,0.5263157894736842,0.17391304347826086,0.7134778510838831,0,0.2419034028558618,1.2434770721866306,0.0
A15609007,이수역리가,동작구,사당동,126.9739891,37.489462,37.462462,37.516462000000004,126.9469891,127.0009891,0.42105263157894735,0.08695652173913043,0.5341658812441094,2,0.10702419033370808,0.7477375059604838,1.0
A13520001,래미안포레,강남구,자곡동,127.1026943,37.4817688,37.4547688,37.5087688,127.0756943,127.1296943,0.21052631578947367,0.043478260869565216,0.2749764373232799,1,0.15248179895726927,0.3993215420740196,2.0
A13508012,테헤란 IPARK,강남구,역삼동,127.045892,37.5022736,37.4752736,37.5292736,127.018892,127.072892,0.3684210526315789,0.7391304347826086,0.7952403393025448,0,0.38923474762263677,1.3908084169534056,0.0
A15210001,천왕연지타운1단지,구로구,천왕동,126.8376654,37.4773553,37.4503553,37.5043553,126.8106654,126.8646654,0.05263157894736842,0.08695652173913043,0.20876531573986803,1,0.16507277558279881,0.41191251869954915,2.0
A15213007,천왕연지타운2단지,구로구,천왕동,126.8447896,37.4829188,37.4559188,37.5099188,126.8177896,126.8717896,0.2631578947368421,0.08695652173913043,0.2703817153628652,1,0.1581214249457379,0.4049611680624882,2.0
B13001001,일성트루웰,동대문구,장안동,127.0651455,37.5655892,37.5385892,37.5925892,127.0381455,127.0921455,0.7894736842105263,0.5652173913043478,0.9045711592836946,0,0.3300520902635093,1.3316257595942782,0.0
A13716002,서초포레스타5단지,서초구,신원동,127.0576442,37.4511442,37.4241442,37.4781442,127.0306442,127.0846442,0.05263157894736842,0.08695652173913043,0.12983034872761545,1,0.14365897808840555,0.3904987212051559,2.0
A12204006,불광롯데캐슬,은평구,불광동,126.9324764,37.6130801,37.5860801,37.6400801,126.9054764,126.9594764,0.3157894736842105,0.08695652173913043,0.5017672007540056,2,0.13045575837945114,0.7711690740062268,1.0
A15009401,리버뷰신안인스빌,영등포구,문래동4가,126.8885771,37.5142061,37.4872061,37.541206100000004,126.8615771,126.91557710000001,0.6842105263157894,0.30434782608695654,0.6139255419415646,0,0.1908468200395321,1.192420489370301,0.0
A13520003,래미안강남힐즈,강남구,자곡동,127.0941087,37.4741702,37.4471702,37.501170200000004,127.0671087,127.12110870000001,0.15789473684210525,0.0,0.0,1,0.15475292195725987,0.4015926650740102,2.0
A13113008,신내우디안1단지,중랑구,신내동,127.1067198,37.6188699,37.5918699,37.6458699,127.07971979999999,127.1337198,0.2631578947368421,0.08695652173913043,0.18991517436380773,1,0.09203322059732533,0.33887296371407566,2.0
A13113007,신내 데시앙포레,중랑구,신내동,127.1095902,37.6166178,37.5896178,37.6436178,127.0825902,127.1365902,0.21052631578947367,0.0,0.0,1,0.15067072914716234,0.3975104722639127,2.0
A13520002,강남한양수자인,강남구,자곡동,127.1116326,37.4761329,37.4491329,37.503132900000004,127.08463259999999,127.1386326,0.15789473684210525,0.13043478260869565,0.21065032987747406,1,0.10497156428181587,0.3518113073985662,2.0
A14070302,용산더프라임,용산구,원효로1가,126.9699352,37.5401796,37.5131796,37.5671796,126.9429352,126.9969352,0.631578947368421,0.30434782608695654,0.3407163053722903,2,0.2866325164395107,0.9273458320662864,1.0
A13552002,강남데시앙포레,강남구,수서동,127.0911995,37.4809973,37.4539973,37.5079973,127.0641995,127.1181995,0.21052631578947367,0.08695652173913043,0.25377002827521206,1,0.12741790409608628,0.3742576472128366,2.0
A13373302,왕십리텐즈힐2구역214동,성동구,상왕십리동,127.0248409,37.5691892,37.542189199999996,37.5961892,126.9978409,127.0518409,0.7894736842105263,0.21739130434782608,0.8050188501413761,0,0.31025209164747225,1.311825760978241,0.0
A12071104,연희자이엘라,서대문구,연희동,126.9281324,37.56397,37.53697,37.59097,126.9011324,126.9551324,0.47368421052631576,0.08695652173913043,0.5791705937794533,2,0.15393915782244647,0.7946524734492222,1.0
A13778211,서초호반써밋,서초구,우면동,127.0132853,37.4564764,37.4294764,37.4834764,126.9862853,127.04028530000001,0.10526315789473684,0.08695652173913043,0.13277568331762488,1,0.09128877260774827,0.3381285157244986,2.0
A13713002,양재리본타워2단지,서초구,양재동,127.0361275,37.4651237,37.4381237,37.4921237,127.0091275,127.06312750000001,0.15789473684210525,0.43478260869565216,0.3285815268614515,2,0.3936762085558321,1.0343895241826078,1.0
A15721007,마곡엠밸리7단지,강서구,마곡동,126.82393,37.5640943,37.5370943,37.5910943,126.79693,126.85093,0.2631578947368421,0.08695652173913043,0.27426955702167766,1,0.16164503980926298,0.4084847829260133,2.0
A13771001,방배롯데캐슬아르떼,서초구,방배동,126.9844578,37.4837751,37.4567751,37.510775100000004,126.9574578,127.0114578,0.2631578947368421,0.21739130434782608,0.48621583411875585,2,0.15964994703704288,0.8003632626638186,1.0
A13716003,서초포레스타3단지,서초구,신원동,127.0589501,37.4550374,37.4280374,37.4820374,127.0319501,127.0859501,0.05263157894736842,0.08695652173913043,0.15904806786050896,1,0.14707949639126397,0.39391923950801433,2.0
A12175203,마포래미안푸르지오,마포구,아현동,126.9542913,37.552355,37.525355,37.579355,126.9272913,126.9812913,0.6842105263157894,0.17391304347826086,0.42613100848256363,2,0.27456366788444814,0.9152769835112238,1.0
A15721010,마곡엠밸리14단지,강서구,마곡동,126.8240725,37.5580573,37.5310573,37.5850573,126.7970725,126.8510725,0.2631578947368421,0.13043478260869565,0.3391847313854854,2,0.19611626402424998,0.8368295796510257,1.0
A15728011,마곡엠밸리15단지,강서구,마곡동,126.828490555,37.55735462,37.53035462,37.58435462,126.801490555,126.855490555,0.2631578947368421,0.13043478260869565,0.3713477851083883,2,0.17777509633481495,0.8184884119615906,1.0
A15701007,강서힐스테이트아파트,강서구,화곡동,126.8368532,37.5460793,37.5190793,37.5730793,126.80985319999999,126.8638532,0.42105263157894735,0.21739130434782608,0.5472431668237512,2,0.1003717277089613,0.741085043335737,1.0
A13528007,래미안대치하이스턴,강남구,대치동,127.0656002,37.5011653,37.474165299999996,37.5281653,127.0386002,127.0926002,0.2631578947368421,0.30434782608695654,0.5422950047125353,2,0.21902620716470475,0.8597395227914805,1.0
A13519008,강남에버시움,강남구,자곡동,127.0910326,37.4707617,37.443761699999996,37.4977617,127.0640326,127.1180326,0.15789473684210525,0.08695652173913043,0.1623468426013195,1,0.052324251991778384,0.2991639951085287,2.0
A13510009,청담래미안로이뷰,강남구,청담동,127.0428004,37.5179279,37.490927899999996,37.5449279,127.0158004,127.0698004,0.3157894736842105,0.6521739130434783,0.7901743638077285,0,0.35355022478940573,1.3551238941201746,0.0
A15208008,개봉푸르지오,구로구,개봉동,126.8481278,37.5004521,37.473452099999996,37.5274521,126.8211278,126.8751278,0.3684210526315789,0.17391304347826086,0.4968190386427898,2,0.05660067139429803,0.6973139870210737,1.0
A13501006,아크로힐스논현,강남구,논현동,127.0389311,37.509505,37.482504999999996,37.536505,127.0119311,127.0659311,0.15789473684210525,0.9130434782608695,0.8090245051837889,0,0.6517985117544209,1.6533721810851898,0.0
A13922003,중계한화꿈에그린더퍼스트,노원구,중계동,127.0742258,37.6592065,37.6322065,37.686206500000004,127.04722579999999,127.1012258,0.10526315789473684,0.17391304347826086,0.21394910461828462,1,0.1572278079546416,0.4040675510713919,2.0
B11680001,일원대우,강남구,일원동,,,,,,,0.0,0.0,0.0,1,0.24683974311675033,0.49367948623350066,2.0
A15722009,마곡엠밸리1단지,강서구,마곡동,126.8184548,37.568346,37.541346,37.595346,126.7914548,126.8454548,0.2631578947368421,0.043478260869565216,0.19686616399622997,1,0.1029274718922685,0.34976721500901886,2.0
A15721008,마곡엠밸리4단지,강서구,마곡동,126.8239464,37.5688811,37.5418811,37.5958811,126.7969464,126.8509464,0.2631578947368421,0.08695652173913043,0.220311027332705,1,0.11486147853307767,0.361701221649828,2.0
A15721006,마곡엠밸리6단지,강서구,마곡동,126.820168853,37.56465052,37.53765052,37.59165052,126.793168853,126.847168853,0.2631578947368421,0.043478260869565216,0.23786522148916117,1,0.1340498918241632,0.38088963494091355,2.0
A15095002,신대림신동아파밀리에,영등포구,대림동,126.9027247,37.4950646,37.4680646,37.5220646,126.87572469999999,126.9297247,0.7894736842105263,0.5217391304347826,0.8788878416588124,0,0.2975885779188993,1.2991622472496682,0.0
A15005002,레전드힐스,영등포구,신길동,126.9083697,37.5056076,37.4786076,37.5326076,126.8813697,126.9353697,0.6842105263157894,0.5217391304347826,0.7774505183788878,0,0.17255476972296663,1.1741284390537354,0.0
A14070901,동부센트레빌아스테리움서울,용산구,동자동,126.9732233,37.5516976,37.524697599999996,37.5786976,126.9462233,127.0002233,0.7368421052631579,0.43478260869565216,0.3964420358152686,0,0.3638828620600446,1.3654565313908136,0.0
A12172401,마포자이2차,마포구,대흥동,126.9410747,37.5492559,37.5222559,37.5762559,126.9140747,126.9680747,0.5263157894736842,0.08695652173913043,0.42271442035815265,2,0.14395404812701942,0.7846673637537951,1.0
A10028177,래미안밤섬리베뉴 Ⅰ,마포구,상수동,126.9252469,37.5461503,37.5191503,37.5731503,126.8982469,126.9522469,0.3157894736842105,0.043478260869565216,0.3580348727615457,2,0.18686398584689845,0.8275773014736741,1.0
A12170702,래미안밤섬리베뉴 2,마포구,상수동,126.9271752,37.5469174,37.5199174,37.5739174,126.90017519999999,126.9541752,0.47368421052631576,0.08695652173913043,0.36357210179076344,2,0.14000591090526573,0.7807192265320414,1.0
A12172402,서희스타힐스,마포구,대흥동,126.943257632,37.556299913,37.529299912999996,37.583299913,126.916257632,126.970257632,0.47368421052631576,0.08695652173913043,0.5016493873704053,2,0.10733460609404291,0.7480479217208186,1.0
A13585404,래미안도곡카운티,강남구,도곡동,127.050853119,37.495329456,37.468329456,37.522329456,127.023853119,127.077853119,0.42105263157894735,0.7391304347826086,0.725966069745523,0,0.357008136359252,1.358581805690021,0.0
A13519007,강남엘에이치1단지,강남구,세곡동,127.1030382,37.4666728,37.4396728,37.4936728,127.0760382,127.1300382,0.10526315789473684,0.13043478260869565,0.15292177191328934,1,0.10737384398810974,0.35421358710486006,2.0
A12187501,래미안마포리버웰,마포구,용강동,126.9413984,37.543435,37.516435,37.570435,126.9143984,126.9683984,0.42105263157894735,0.08695652173913043,0.3846606974552309,2,0.11040693258546769,0.7511202482122434,1.0
B11680014,대원칸타빌(신사동),강남구,신사동,127.0372664,37.5274459,37.500445899999995,37.5544459,127.01026639999999,127.0642664,0.3157894736842105,0.6521739130434783,0.7576578699340245,0,0.3482327222208801,1.349806391551649,0.0
B11680020,삼성동롯데캐슬킹덤,강남구,삼성동,,,,,,,0.0,0.0,0.0,1,0.24683974311675033,0.49367948623350066,2.0
B11680022,거평프리젠,강남구,논현동,127.0276331,37.5063208,37.479320799999996,37.5333208,127.0006331,127.0546331,0.2631578947368421,0.9565217391304348,0.7668473138548539,0,0.6241421700956024,1.625715839426371,0.0
B11680026,중명하니빌,강남구,도곡동,127.038958,37.485888,37.458888,37.512888000000004,127.01195799999999,127.065958,0.21052631578947367,0.3913043478260869,0.6855560791705938,0,0.3566601711208134,1.3582338404515824,0.0
B11680041,도곡3차아이파크,강남구,도곡동,,,,,,,0.0,0.0,0.0,1,0.24683974311675033,0.49367948623350066,2.0
B11680046,금호어울림(삼성동),강남구,삼성동,127.0647596,37.5169216,37.4899216,37.543921600000004,127.0377596,127.0917596,0.3157894736842105,0.3913043478260869,0.6658812441093308,0,0.2553926656003199,1.256966334931089,0.0
B11680050,논현베르빌,강남구,논현동,127.0566986,37.574381,37.547381,37.601381,127.0296986,127.0836986,0.7368421052631579,0.6086956521739131,0.8189208294062206,0,0.27996140378898704,1.281535073119756,0.0
B11680060,도곡2차 I-Park,강남구,도곡동,,,,,,,0.0,0.0,0.0,1,0.24683974311675033,0.49367948623350066,2.0
B11680063,선경301(대치동),강남구,대치동,127.1346666,37.538888,37.511888,37.565888,127.1076666,127.1616666,0.42105263157894735,0.13043478260869565,0.3910226201696513,2,0.07949743721168137,0.720210752838457,1.0
A13307003,서울숲더샵,성동구,행당동,127.0401158,37.5572161,37.5302161,37.5842161,127.0131158,127.0671158,0.7894736842105263,0.30434782608695654,0.7747408105560791,0,0.25576926160890634,1.257342930939675,0.0
A15722010,마곡엠밸리5단지,강서구,마곡동,126.8174976,37.5658378,37.538837799999996,37.5928378,126.7904976,126.8444976,0.21052631578947367,0.043478260869565216,0.20817624882186617,1,0.08943981052178725,0.33627955363853756,2.0
A13718001,서초더샵포레,서초구,내곡동,127.0644871,37.4511481,37.4241481,37.4781481,127.03748709999999,127.0914871,0.05263157894736842,0.08695652173913043,0.11899151743638077,1,0.14388589076085734,0.39072563387760767,2.0
A13520004,강남브리즈힐,강남구,자곡동,127.0911124,37.4726409,37.4456409,37.4996409,127.0641124,127.1181124,0.15789473684210525,0.08695652173913043,0.17082940622054665,1,0.0583292846233464,0.30516902774009674,2.0
A13122002,상봉프레미어스엠코,중랑구,상봉동,127.0903793,37.5980973,37.5710973,37.6250973,127.0633793,127.1173793,0.42105263157894735,0.13043478260869565,0.5505419415645617,2,0.09571943705645494,0.7364327526832306,1.0
A15076702,영등포아트자이,영등포구,도림동,126.9001766,37.5103949,37.4833949,37.5373949,126.8731766,126.9271766,0.6842105263157894,0.43478260869565216,0.6668237511781339,0,0.13086310369189738,1.1324367730226663,0.0
A13677401,이편한세상보문,성북구,보문동3가,127.0156861,37.5826725,37.5556725,37.6096725,126.9886861,127.0426861,0.631578947368421,0.13043478260869565,0.7540056550424128,0,0.29233055768225985,1.2939042270130288,0.0
A10028105,서초포레스타6단지,서초구,신원동,127.055028706,37.45014991,37.42314991,37.47714991,127.028028706,127.082028706,0.05263157894736842,0.08695652173913043,0.12276154571159284,1,0.143714317881805,0.39055406099855533,2.0
A10028033,용마산하늘채아파트,중랑구,면목동,127.087070196,37.57185787,37.54485787,37.59885787,127.060070196,127.114070196,0.42105263157894735,0.30434782608695654,0.6919180018850141,0,0.18197040133725303,1.1835440706680218,0.0
A10028001,금호어울림센터힐아파트,성북구,돈암동,127.022839,37.600867,37.573867,37.627867,126.995839,127.049839,0.42105263157894735,0.2608695652173913,0.6180490103675778,2,0.183280167535406,0.8239934831621817,1.0
A10028021,서초포레스타2단지아파트,서초구,내곡동,127.062595724,37.454702914,37.427702914,37.481702914,127.035595724,127.089595724,0.05263157894736842,0.08695652173913043,0.15091894439208295,1,0.14554812777098503,0.39238787088773536,2.0
A77777778,오픈아파트2,성북구,돈암동,127.0634,37.482968,37.455968,37.509968,127.0364,127.0904,0.10526315789473684,0.13043478260869565,0.47137134778510836,2,0.3089821375994293,0.949695453226205,1.0
A13003007,래미안위브,동대문구,답십리동,127.052370031,37.57285189,37.54585189,37.599851890000004,127.025370031,127.079370031,0.631578947368421,0.3913043478260869,0.7853440150801131,0,0.09796493417939275,1.0995386035101615,0.0
A10028080,용두 롯데 캐슬리치 아파트,동대문구,용두동,127.030470001,37.579419433,37.552419433,37.606419433,127.003470001,127.057470001,0.8421052631578947,0.30434782608695654,0.7970075400565504,0,0.3080325522124256,1.3096062215431945,0.0
A10027951,공덕자이(임대),마포구,아현동,126.958866047,37.554668818,37.527668818,37.581668818000004,126.931866047,126.985866047,0.7368421052631579,0.2608695652173913,0.4333176248821866,2,0.33967986979117404,0.9803931854179497,1.0
A10027908,래미안첼리투스,용산구,이촌동,126.980211454,37.517858789,37.490858789,37.544858789,126.953211454,127.007211454,0.5263157894736842,0.21739130434782608,0.25176720075400566,2,0.24472916583120286,0.8854424814579785,1.0
A41279932,은평뉴타운기자촌11단지,은평구,진관동,126.932717287,37.63396029,37.606960289999996,37.66096029,126.905717287,126.959717287,0.15789473684210525,0.0,0.0,1,0.15475292195725987,0.4015926650740102,2.0
A10027920,텐즈힐1단지,성동구,하왕십리동,127.029523531,37.567343812,37.540343811999996,37.594343812,127.002523531,127.056523531,0.7894736842105263,0.30434782608695654,0.8371819038642789,0,0.27674140125124513,1.278315070582014,0.0
A13402003,대우한강베네시티,강동구,천호동,127.124974393,37.540557831,37.513557831,37.567557831,127.097974393,127.151974393,0.42105263157894735,0.08695652173913043,0.39820923656927426,2,0.10139537834595005,0.7421086939727257,1.0
A10027912,강남한신휴플러스 6단지,강남구,율현동,127.106816655,37.471790158,37.444790157999996,37.498790158,127.079816655,127.133816655,0.15789473684210525,0.13043478260869565,0.17471724787935908,1,0.07955394993841146,0.3263936930551618,2.0
A13071302,래미안크레시티,동대문구,전농동,127.049688319,37.57552441,37.54852441,37.60252441,127.022688319,127.076688319,0.631578947368421,0.3913043478260869,0.766258246936852,0,0.08564350321303284,1.0872171725438018,0.0
A10027881,석촌호수 효성해링턴타워,송파구,석촌동,127.100344823,37.506573966,37.479573966,37.533573966,127.073344823,127.127344823,0.3684210526315789,0.0,0.0,1,0.22847816340722324,0.47531790652397354,2.0
A10028006,e편한세상마포리버파크,마포구,용강동,126.943227994,37.541663869,37.514663868999996,37.568663869,126.916227994,126.970227994,0.3684210526315789,0.08695652173913043,0.3702874646559849,2,0.12823961307171258,0.7689529286984883,1.0
A10027985,강남자곡힐스테이트아파트,강남구,자곡동,127.089608304,37.471808424,37.444808424,37.498808424,127.062608304,127.116608304,0.15789473684210525,0.08695652173913043,0.17047596606974552,1,0.05806673487137838,0.3049064779881287,2.0
A13203002,북한산코오롱하늘채,도봉구,쌍문동,127.024031352,37.647885232,37.620885232,37.674885232,126.997031352,127.051031352,0.5263157894736842,0.17391304347826086,0.46830819981149857,2,0.1146984148719494,0.7554117304987251,1.0
A10027906,공덕자이 아파트,마포구,아현동,126.957785372,37.553825904,37.526825904,37.580825904,126.930785372,126.984785372,0.7368421052631579,0.2608695652173913,0.4266022620169651,2,0.34031019820007746,0.9810235138268532,1.0
A10027744,위례아이파크아파트,송파구,장지동,127.142285942,37.477145973,37.450145973,37.504145973,127.115285942,127.169285942,0.21052631578947367,0.21739130434782608,0.1664703110273327,1,0.14442941639802775,0.3912691595147781,2.0
A10027851,신촌푸르지오 아파트,서대문구,북아현동,126.956000417,37.561909131,37.534909131,37.588909131,126.929000417,126.983000417,0.5263157894736842,0.2608695652173913,0.4824458058435438,2,0.15028431880691212,0.7909976344336878,1.0
A10028086,위례 송파푸르지오,송파구,장지동,127.141167508,37.481599452,37.454599452,37.508599452,127.114167508,127.168167508,0.21052631578947367,0.21739130434782608,0.18473138548539114,1,0.15039778604441856,0.3972375291611689,2.0
A10028000,정릉꿈에그린아파트,성북구,정릉동,127.011139326,37.601861521,37.574861520999995,37.628861521,126.984139326,127.038139326,0.5263157894736842,0.08695652173913043,0.5002356267672008,2,0.14373951049235034,0.784452826119126,1.0
A10028046,힐스테이트서초젠트리스,서초구,신원동,127.058537351,37.456174198,37.429174198,37.483174198,127.031537351,127.085537351,0.05263157894736842,0.08695652173913043,0.17224316682375118,1,0.15046972422308685,0.3973094673398372,2.0
A13373301,텐즈힐2구역,성동구,상왕십리동,127.024113236,37.570537362,37.543537362,37.597537362000004,126.997113236,127.051113236,0.7894736842105263,0.21739130434782608,0.8045475966069745,0,0.31011801757405505,1.3116916869048239,0.0
A10027800,래미안 대치 팰리스,강남구,대치동,127.058330579,37.497179415,37.470179415,37.524179415,127.031330579,127.085330579,0.3157894736842105,0.4782608695652174,0.6498586239396795,0,0.26637221341369344,1.2679458827444623,0.0
A10027849,목동센트럴푸르지오아파트,양천구,목동,126.87667139085,37.5237460322195,37.4967460322195,37.5507460322195,126.84967139085,126.90367139085001,0.5789473684210527,0.17391304347826086,0.6156927426955702,2,0.2270809520825073,0.867794267709283,1.0
A10027755,래미안프레비뉴,영등포구,신길동,126.909349842,37.504997784,37.477997783999996,37.531997784,126.882349842,126.936349842,0.6842105263157894,0.5217391304347826,0.7877002827521207,0,0.17643402963068616,1.178007698961455,0.0
A10027633,상도2차 두산위브트레지움 아파트,동작구,상도동,126.942294155,37.504794039,37.477794038999996,37.531794039,126.915294155,126.969294155,0.5789473684210527,0.21739130434782608,0.5768143261074458,2,0.2091657625098739,0.8498790781366496,1.0
A10027716,꿈의숲 SK뷰 아파트,노원구,월계동,127.053592,37.622032,37.595031999999996,37.649032,127.026592,127.080592,0.47368421052631576,0.13043478260869565,0.5635014137606031,2,0.12385069022298949,0.7645640058497651,1.0
A10095502,청계천두산위브더제니스,중구,흥인동,127.017090685,37.566864484,37.539864484,37.593864484,126.990090685,127.044090685,0.8421052631578947,0.13043478260869565,0.7434024505183788,0,0.39629113119810533,1.397864800528874,0.0
A10027969,왕십리텐즈힐1단지(임대),성동구,하왕십리동,127.029523531,37.567343812,37.540343811999996,37.594343812,127.002523531,127.056523531,0.7894736842105263,0.30434782608695654,0.8371819038642789,0,0.27674140125124513,1.278315070582014,0.0
A10027748,공덕파크자이 아파트,마포구,공덕동,126.947969482459,37.544870536681,37.517870536681,37.571870536681004,126.920969482459,126.974969482459,0.47368421052631576,0.21739130434782608,0.38807728557964183,2,0.10928355335606997,0.7499968689828457,1.0
A10027670,상봉듀오트리스,중랑구,상봉동,127.09220427,37.59736204,37.57036204,37.62436204,127.06520427,127.11920427,0.3684210526315789,0.13043478260869565,0.5285108388312912,2,0.08700672238005537,0.727720038006831,1.0
